 -.0000249	 1.176471E-02	 0	
 -.0000248	 1.176471E-02	 0	
 -.0000247	 1.176471E-02	 0	
 -.0000246	 3.921569E-03	 0	
 -.0000245	 3.921569E-03	 0	
 -.0000244	 3.921569E-03	 0	
 -.0000243	-3.921569E-03	 0	
 -.0000242	 3.921569E-03	 0	
 -.0000241	 3.921569E-03	 0	
 -.000024	-3.921569E-03	 0	
 -.0000239	 3.921569E-03	 0	
 -.0000238	 1.176471E-02	 0	
 -.0000237	 3.921569E-03	 0	
 -.0000236	 1.176471E-02	 0	
 -.0000235	 3.921569E-03	 0	
 -.0000234	 1.176471E-02	 0	
 -.0000233	 1.176471E-02	 0	
 -.0000232	 3.921569E-03	 0	
 -.0000231	 3.921569E-03	 0	
 -.000023	 3.921569E-03	 0	
 -.0000229	 3.921569E-03	 0	
 -.0000228	 1.176471E-02	 0	
 -.0000227	 3.921569E-03	 0	
 -.0000226	 1.176471E-02	 0	
 -.0000225	 3.921569E-03	 0	
 -.0000224	 1.960784E-02	 0	
 -.0000223	 3.921569E-03	 0	
 -.0000222	 1.960784E-02	 0	
 -.0000221	 3.921569E-03	 0	
 -.000022	 1.176471E-02	 0	
 -.0000219	 3.921569E-03	 0	
 -.0000218	 1.176471E-02	 0	
 -.0000217	 1.176471E-02	 0	
 -.0000216	 1.176471E-02	 0	
 -.0000215	 1.176471E-02	 0	
 -.0000214	 3.921569E-03	 0	
 -.0000213	 3.921569E-03	 0	
 -.0000212	 1.176471E-02	 0	
 -.0000211	 1.176471E-02	 0	
 -.000021	 3.921569E-03	 0	
 -.0000209	 1.176471E-02	 0	
 -.0000208	 1.176471E-02	 0	
 -.0000207	 3.921569E-03	 0	
 -.0000206	 3.921569E-03	 0	
 -.0000205	 1.176471E-02	 0	
 -.0000204	 1.176471E-02	 0	
 -.0000203	 3.921569E-03	 0	
 -.0000202	 3.921569E-03	 0	
 -.0000201	 3.921569E-03	 0	
 -.00002	-3.921569E-03	 0	
 -.0000199	 3.921569E-03	 0	
 -.0000198	 3.921569E-03	 0	
 -.0000197	 3.921569E-03	 0	
 -.0000196	 1.176471E-02	 0	
 -.0000195	 1.176471E-02	 0	
 -.0000194	 1.176471E-02	 0	
 -.0000193	 1.176471E-02	 0	
 -.0000192	 3.921569E-03	 0	
 -.0000191	 1.176471E-02	 0	
 -.000019	 1.176471E-02	 0	
 -.0000189	 1.176471E-02	 0	
 -.0000188	 1.176471E-02	 0	
 -.0000187	 3.921569E-03	 0	
 -.0000186	 3.921569E-03	 0	
 -.0000185	 1.176471E-02	 0	
 -.0000184	 3.921569E-03	 0	
 -.0000183	 1.176471E-02	 0	
 -.0000182	 3.921569E-03	 0	
 -.0000181	 3.921569E-03	 0	
 -.000018	 3.921569E-03	 0	
 -.0000179	 3.921569E-03	 0	
 -.0000178	-3.921569E-03	 0	
 -.0000177	 1.176471E-02	 0	
 -.0000176	 1.176471E-02	 0	
 -.0000175	 3.921569E-03	 0	
 -.0000174	-3.921569E-03	 0	
 -.0000173	 1.176471E-02	 0	
 -.0000172	 3.921569E-03	 0	
 -.0000171	 1.176471E-02	 0	
 -.000017	 3.921569E-03	 0	
 -.0000169	 3.921569E-03	 0	
 -.0000168	 1.176471E-02	 0	
 -.0000167	 1.176471E-02	 0	
 -.0000166	 1.176471E-02	 0	
 -.0000165	 3.921569E-03	 0	
 -.0000164	 1.176471E-02	 0	
 -.0000163	 1.176471E-02	 0	
 -.0000162	 1.176471E-02	 0	
 -.0000161	 3.921569E-03	 0	
 -.000016	 1.176471E-02	 0	
 -.0000159	 3.921569E-03	 0	
 -.0000158	 3.921569E-03	 0	
 -.0000157	 3.921569E-03	 0	
 -.0000156	 1.176471E-02	 0	
 -.0000155	 1.176471E-02	 0	
 -.0000154	 1.176471E-02	 0	
 -.0000153	 3.921569E-03	 0	
 -.0000152	 3.921569E-03	 0	
 -.0000151	 1.176471E-02	 0	
 -.000015	 1.176471E-02	 0	
 -.0000149	 3.921569E-03	 0	
 -.0000148	 3.921569E-03	 0	
 -.0000147	 3.921569E-03	 0	
 -.0000146	 3.921569E-03	 0	
 -.0000145	 3.921569E-03	 0	
 -.0000144	 3.921569E-03	 0	
 -.0000143	 3.921569E-03	 0	
 -.0000142	 1.176471E-02	 0	
 -.0000141	 1.176471E-02	 0	
 -.000014	 1.176471E-02	 0	
 -.0000139	 3.921569E-03	 0	
 -.0000138	 1.176471E-02	 0	
 -.0000137	 1.176471E-02	 0	
 -.0000136	 1.176471E-02	 0	
 -.0000135	-3.921569E-03	 0	
 -.0000134	 3.921569E-03	 0	
 -.0000133	-3.921569E-03	 0	
 -.0000132	 3.921569E-03	 0	
 -.0000131	 1.176471E-02	 0	
 -.000013	 3.921569E-03	 0	
 -.0000129	 3.921569E-03	 0	
 -.0000128	 1.176471E-02	 0	
 -.0000127	 3.921569E-03	 0	
 -.0000126	 3.921569E-03	 0	
 -.0000125	 1.176471E-02	 0	
 -.0000124	 3.921569E-03	 0	
 -.0000123	 1.176471E-02	 0	
 -.0000122	 1.176471E-02	 0	
 -.0000121	 3.921569E-03	 0	
 -.000012	 1.176471E-02	 0	
 -.0000119	 3.921569E-03	 0	
 -.0000118	 3.921569E-03	 0	
 -.0000117	 1.176471E-02	 0	
 -.0000116	 3.921569E-03	 0	
 -.0000115	 3.921569E-03	 0	
 -.0000114	-3.921569E-03	 0	
 -.0000113	 3.921569E-03	 0	
 -.0000112	 1.176471E-02	 0	
 -.0000111	 3.921569E-03	 0	
 -.000011	 1.176471E-02	 0	
